survey_id,site_code,survey_start,survey_end,survey_method,observation_hours,observed_bat_count,acoustic_detection_count,nightly_visit_count,colony_estimate,comparison_species_count,observer_team,survey_quality,weather_interference
BAT-0000838,KNT-GKR,2023-10-05T18:00:00,2023-10-12T00:00:00,acoustic_and_visual,26.4,4,6,4,6.6,9,TEAM-11-4,high,43.6
BAT-0000839,KNT-GKR,2023-11-05T18:00:00,2023-11-12T00:00:00,acoustic_transect,35.8,4,10,6,4.3,12,TEAM-11-4,high,23.8
BAT-0000840,KNT-GKR,2023-12-05T18:00:00,2023-12-12T00:00:00,acoustic_and_visual,36.7,6,15,5,6.9,8,TEAM-11-4,high,23.4
BAT-0000841,KNT-GKR,2024-01-05T18:00:00,2024-01-12T00:00:00,acoustic_transect,40.0,12,17,7,10.1,14,TEAM-11-4,high,10.6
BAT-0000842,KNT-GKR,2024-02-05T18:00:00,2024-02-12T00:00:00,fixed_acoustic_station,33.8,4,3,2,5.0,5,TEAM-11-4,high,19.1
BAT-0000843,KNT-GKR,2024-03-05T18:00:00,2024-03-12T00:00:00,fixed_acoustic_station,29.2,8,15,6,6.2,14,TEAM-11-4,high,29.6
BAT-0000844,KNT-GKR,2024-04-05T18:00:00,2024-04-12T00:00:00,acoustic_and_visual,31.3,8,15,5,7.1,14,TEAM-11-4,acceptable,27.6
BAT-0000845,KNT-GKR,2024-05-05T18:00:00,2024-05-12T00:00:00,fixed_acoustic_station,39.5,8,22,7,8.7,12,TEAM-11-4,high,20.8
BAT-0000846,KNT-GKR,2024-06-05T18:00:00,2024-06-12T00:00:00,acoustic_and_visual,27.9,11,15,4,9.1,12,TEAM-11-4,high,41.7
BAT-0000847,KNT-GKR,2024-07-05T18:00:00,2024-07-12T00:00:00,acoustic_and_visual,30.7,9,4,4,8.9,10,TEAM-11-4,acceptable,54.2
BAT-0000848,KNT-GKR,2024-08-05T18:00:00,2024-08-12T00:00:00,fixed_acoustic_station,26.3,4,4,2,6.2,5,TEAM-11-4,acceptable,60.4
BAT-0000849,KNT-GKR,2024-09-05T18:00:00,2024-09-12T00:00:00,fixed_acoustic_station,35.6,6,6,6,5.6,10,TEAM-11-4,acceptable,39.7
BAT-0000850,KNT-GKR,2024-10-05T18:00:00,2024-10-12T00:00:00,acoustic_and_visual,30.8,2,4,3,1.8,13,TEAM-11-4,acceptable,34.6
BAT-0000851,KNT-GKR,2024-11-05T18:00:00,2024-11-12T00:00:00,acoustic_and_visual,34.0,10,10,3,12.4,14,TEAM-11-4,high,19.2
BAT-0000852,KNT-GKR,2024-12-05T18:00:00,2024-12-12T00:00:00,fixed_acoustic_station,38.0,15,20,0,18.5,11,TEAM-11-4,high,16.7
BAT-0000853,KNT-GKR,2025-01-05T18:00:00,2025-01-12T00:00:00,fixed_acoustic_station,33.6,6,9,2,7.4,7,TEAM-11-4,high,13.5
BAT-0000854,KNT-GKR,2025-02-05T18:00:00,2025-02-12T00:00:00,acoustic_and_visual,33.9,2,6,7,0.0,8,TEAM-11-4,high,30.5
BAT-0000855,KNT-GKR,2025-03-05T18:00:00,2025-03-12T00:00:00,fixed_acoustic_station,38.0,13,9,4,14.5,4,TEAM-11-4,acceptable,36.4
BAT-0000856,KNT-GKR,2025-04-05T18:00:00,2025-04-12T00:00:00,acoustic_and_visual,31.2,7,10,2,6.0,13,TEAM-11-4,high,39.6
BAT-0000857,KNT-GKR,2025-05-05T18:00:00,2025-05-12T00:00:00,acoustic_and_visual,31.2,13,21,7,9.6,10,TEAM-11-4,high,41.2
BAT-0000858,KNT-GKR,2025-06-05T18:00:00,2025-06-12T00:00:00,acoustic_and_visual,27.5,9,8,6,10.6,9,TEAM-11-4,acceptable,46.0
BAT-0000859,KNT-NNM,2019-01-05T18:00:00,2019-01-12T00:00:00,acoustic_transect,32.4,17,19,10,21.6,8,TEAM-11-5,high,28.2
BAT-0000860,KNT-NNM,2019-02-05T18:00:00,2019-02-12T00:00:00,fixed_acoustic_station,45.8,11,21,10,13.8,9,TEAM-11-5,high,1.9
BAT-0000861,KNT-NNM,2019-03-05T18:00:00,2019-03-12T00:00:00,fixed_acoustic_station,26.9,8,19,6,10.6,6,TEAM-11-5,acceptable,15.2
BAT-0000862,KNT-NNM,2019-04-05T18:00:00,2019-04-12T00:00:00,fixed_acoustic_station,34.0,8,23,16,10.9,16,TEAM-11-5,high,28.2
BAT-0000863,KNT-NNM,2019-05-05T18:00:00,2019-05-12T00:00:00,acoustic_transect,25.1,11,17,6,12.8,9,TEAM-11-5,high,50.8
BAT-0000864,KNT-NNM,2019-06-05T18:00:00,2019-06-12T00:00:00,acoustic_and_visual,27.1,15,10,8,15.5,14,TEAM-11-5,acceptable,46.8
BAT-0000865,KNT-NNM,2019-07-05T18:00:00,2019-07-12T00:00:00,fixed_acoustic_station,33.9,16,25,15,16.5,4,TEAM-11-5,high,35.6
BAT-0000866,KNT-NNM,2019-08-05T18:00:00,2019-08-12T00:00:00,acoustic_transect,27.4,7,18,5,10.3,17,TEAM-11-5,acceptable,38.1
BAT-0000867,KNT-NNM,2019-09-05T18:00:00,2019-09-12T00:00:00,acoustic_transect,27.2,7,12,7,7.7,7,TEAM-11-5,acceptable,52.2
BAT-0000868,KNT-NNM,2019-10-05T18:00:00,2019-10-12T00:00:00,acoustic_transect,26.2,6,12,13,7.9,12,TEAM-11-5,acceptable,55.8
BAT-0000869,KNT-NNM,2019-11-05T18:00:00,2019-11-12T00:00:00,acoustic_and_visual,33.3,11,25,8,10.8,10,TEAM-11-5,acceptable,13.6
BAT-0000870,KNT-NNM,2019-12-05T18:00:00,2019-12-12T00:00:00,fixed_acoustic_station,29.1,8,23,9,4.4,7,TEAM-11-5,acceptable,24.0
BAT-0000871,KNT-NNM,2020-01-05T18:00:00,2020-01-12T00:00:00,acoustic_transect,34.7,9,29,10,6.6,11,TEAM-11-5,high,18.3
BAT-0000872,KNT-NNM,2020-02-05T18:00:00,2020-02-12T00:00:00,acoustic_and_visual,36.8,16,26,5,18.1,14,TEAM-11-5,high,20.4
BAT-0000873,KNT-NNM,2020-03-05T18:00:00,2020-03-12T00:00:00,fixed_acoustic_station,36.9,10,23,9,12.4,12,TEAM-11-5,high,26.9
BAT-0000874,KNT-NNM,2020-04-05T18:00:00,2020-04-12T00:00:00,acoustic_and_visual,33.5,20,34,11,20.9,15,TEAM-11-5,high,36.8
BAT-0000875,KNT-NNM,2020-05-05T18:00:00,2020-05-12T00:00:00,acoustic_transect,35.8,18,28,16,20.4,10,TEAM-11-5,acceptable,40.4
BAT-0000876,KNT-NNM,2020-06-05T18:00:00,2020-06-12T00:00:00,acoustic_and_visual,33.8,17,28,20,20.9,14,TEAM-11-5,high,33.9
BAT-0000877,KNT-NNM,2020-07-05T18:00:00,2020-07-12T00:00:00,acoustic_transect,26.7,16,7,3,18.3,10,TEAM-11-5,acceptable,57.6
BAT-0000878,KNT-NNM,2020-08-05T18:00:00,2020-08-12T00:00:00,acoustic_transect,29.9,12,16,17,14.4,8,TEAM-11-5,high,24.7
BAT-0000879,KNT-NNM,2020-09-05T18:00:00,2020-09-12T00:00:00,fixed_acoustic_station,23.3,10,16,6,11.8,7,TEAM-11-5,high,47.6
BAT-0000880,KNT-NNM,2020-10-05T18:00:00,2020-10-12T00:00:00,acoustic_and_visual,38.5,11,16,8,15.2,6,TEAM-11-5,high,39.2
BAT-0000881,KNT-NNM,2020-11-05T18:00:00,2020-11-12T00:00:00,acoustic_and_visual,37.0,10,20,11,10.8,11,TEAM-11-5,high,13.2
BAT-0000882,KNT-NNM,2020-12-05T18:00:00,2020-12-12T00:00:00,acoustic_and_visual,31.0,10,25,16,9.8,18,TEAM-11-5,high,24.2
BAT-0000883,KNT-NNM,2021-01-05T18:00:00,2021-01-12T00:00:00,acoustic_transect,38.8,13,29,13,16.3,8,TEAM-11-5,high,22.6
BAT-0000884,KNT-NNM,2021-02-05T18:00:00,2021-02-12T00:00:00,acoustic_and_visual,34.9,14,20,7,15.5,9,TEAM-11-5,high,20.6
BAT-0000885,KNT-NNM,2021-03-05T18:00:00,2021-03-12T00:00:00,acoustic_transect,29.7,11,22,18,7.3,10,TEAM-11-5,high,38.5
BAT-0000886,KNT-NNM,2021-04-05T18:00:00,2021-04-12T00:00:00,acoustic_transect,34.4,24,32,22,31.0,16,TEAM-11-5,high,21.7
BAT-0000887,KNT-NNM,2021-05-05T18:00:00,2021-05-12T00:00:00,acoustic_transect,36.6,16,22,13,14.9,11,TEAM-11-5,acceptable,28.2
BAT-0000888,KNT-NNM,2021-06-05T18:00:00,2021-06-12T00:00:00,acoustic_and_visual,22.9,13,14,5,15.1,8,TEAM-11-5,high,57.0
BAT-0000889,KNT-NNM,2021-07-05T18:00:00,2021-07-12T00:00:00,fixed_acoustic_station,25.5,13,26,11,13.1,13,TEAM-11-5,high,55.0
BAT-0000890,KNT-NNM,2021-08-05T18:00:00,2021-08-12T00:00:00,fixed_acoustic_station,27.4,16,23,5,18.9,13,TEAM-11-5,high,37.3
BAT-0000891,KNT-NNM,2021-09-05T18:00:00,2021-09-12T00:00:00,acoustic_transect,28.6,8,12,4,8.1,13,TEAM-11-5,high,47.0
BAT-0000892,KNT-NNM,2021-10-05T18:00:00,2021-10-12T00:00:00,fixed_acoustic_station,31.6,12,9,5,8.9,9,TEAM-11-5,high,36.0
BAT-0000893,KNT-NNM,2021-11-05T18:00:00,2021-11-12T00:00:00,fixed_acoustic_station,39.1,9,22,12,10.4,11,TEAM-11-5,high,16.4
BAT-0000894,KNT-NNM,2021-12-05T18:00:00,2021-12-12T00:00:00,acoustic_transect,31.9,18,26,6,21.3,13,TEAM-11-5,high,18.6
BAT-0000895,KNT-NNM,2022-01-05T18:00:00,2022-01-12T00:00:00,fixed_acoustic_station,32.8,13,29,11,15.2,7,TEAM-11-5,high,20.1
BAT-0000896,KNT-NNM,2022-02-05T18:00:00,2022-02-12T00:00:00,acoustic_and_visual,44.0,25,29,10,26.3,10,TEAM-11-5,high,19.1
BAT-0000897,KNT-NNM,2022-03-05T18:00:00,2022-03-12T00:00:00,acoustic_and_visual,30.5,14,24,12,17.4,5,TEAM-11-5,acceptable,37.4
BAT-0000898,KNT-NNM,2022-04-05T18:00:00,2022-04-12T00:00:00,acoustic_transect,25.5,7,17,11,10.9,12,TEAM-11-5,acceptable,17.6
BAT-0000899,KNT-NNM,2022-05-05T18:00:00,2022-05-12T00:00:00,acoustic_and_visual,37.3,13,29,8,14.1,12,TEAM-11-5,acceptable,27.3
BAT-0000900,KNT-NNM,2022-06-05T18:00:00,2022-06-12T00:00:00,acoustic_and_visual,29.8,10,15,6,13.6,7,TEAM-11-5,acceptable,49.6
BAT-0000901,KNT-NNM,2022-07-05T18:00:00,2022-07-12T00:00:00,acoustic_transect,21.0,9,13,4,9.3,15,TEAM-11-5,high,63.6
BAT-0000902,KNT-NNM,2022-08-05T18:00:00,2022-08-12T00:00:00,fixed_acoustic_station,31.1,11,16,8,11.1,16,TEAM-11-5,high,52.3
BAT-0000903,KNT-NNM,2022-09-05T18:00:00,2022-09-12T00:00:00,acoustic_and_visual,31.2,8,18,11,10.6,15,TEAM-11-5,acceptable,24.8
BAT-0000904,KNT-NNM,2022-10-05T18:00:00,2022-10-12T00:00:00,acoustic_transect,24.5,14,17,7,14.9,7,TEAM-11-5,acceptable,53.7
BAT-0000905,KNT-NNM,2022-11-05T18:00:00,2022-11-12T00:00:00,fixed_acoustic_station,38.4,15,23,16,18.2,13,TEAM-11-5,acceptable,19.9
BAT-0000906,KNT-NNM,2022-12-05T18:00:00,2022-12-12T00:00:00,acoustic_and_visual,32.9,10,10,6,11.2,9,TEAM-11-5,acceptable,24.1
BAT-0000907,KNT-NNM,2023-01-05T18:00:00,2023-01-12T00:00:00,fixed_acoustic_station,36.1,11,22,9,12.8,11,TEAM-11-5,high,24.3
BAT-0000908,KNT-NNM,2023-02-05T18:00:00,2023-02-12T00:00:00,acoustic_and_visual,31.6,12,20,7,14.1,13,TEAM-11-5,high,32.9
BAT-0000909,KNT-NNM,2023-03-05T18:00:00,2023-03-12T00:00:00,fixed_acoustic_station,37.2,21,35,16,25.3,8,TEAM-11-5,high,18.9
BAT-0000910,KNT-NNM,2023-04-05T18:00:00,2023-04-12T00:00:00,acoustic_and_visual,28.0,20,32,18,25.1,12,TEAM-11-5,acceptable,31.5
BAT-0000911,KNT-NNM,2023-05-05T18:00:00,2023-05-12T00:00:00,fixed_acoustic_station,38.7,18,32,20,20.3,8,TEAM-11-5,high,26.6
BAT-0000912,KNT-NNM,2023-06-05T18:00:00,2023-06-12T00:00:00,acoustic_and_visual,28.7,17,20,11,18.2,8,TEAM-11-5,acceptable,54.9
BAT-0000913,KNT-NNM,2023-07-05T18:00:00,2023-07-12T00:00:00,acoustic_and_visual,29.3,19,9,9,23.2,8,TEAM-11-5,acceptable,63.5
BAT-0000914,KNT-NNM,2023-08-05T18:00:00,2023-08-12T00:00:00,acoustic_and_visual,19.8,5,15,4,4.4,10,TEAM-11-5,acceptable,42.0
BAT-0000915,KNT-NNM,2023-09-05T18:00:00,2023-09-12T00:00:00,acoustic_and_visual,27.3,12,16,4,13.8,12,TEAM-11-5,acceptable,41.4
BAT-0000916,KNT-NNM,2023-10-05T18:00:00,2023-10-12T00:00:00,acoustic_transect,34.3,12,15,6,12.1,7,TEAM-11-5,acceptable,37.8
BAT-0000917,KNT-NNM,2023-11-05T18:00:00,2023-11-12T00:00:00,fixed_acoustic_station,31.7,4,10,9,0.0,16,TEAM-11-5,high,29.5
BAT-0000918,KNT-NNM,2023-12-05T18:00:00,2023-12-12T00:00:00,acoustic_transect,27.6,12,20,10,12.7,11,TEAM-11-5,high,28.8
BAT-0000919,KNT-NNM,2024-01-05T18:00:00,2024-01-12T00:00:00,acoustic_transect,37.9,21,29,11,25.6,12,TEAM-11-5,high,21.7
BAT-0000920,KNT-NNM,2024-02-05T18:00:00,2024-02-12T00:00:00,acoustic_transect,35.7,17,15,14,19.2,6,TEAM-11-5,acceptable,14.4
BAT-0000921,KNT-NNM,2024-03-05T18:00:00,2024-03-12T00:00:00,acoustic_transect,34.7,20,19,8,25.7,12,TEAM-11-5,high,19.9
BAT-0000922,KNT-NNM,2024-04-05T18:00:00,2024-04-12T00:00:00,acoustic_transect,40.0,9,46,10,12.8,5,TEAM-11-5,high,12.5
BAT-0000923,KNT-NNM,2024-05-05T18:00:00,2024-05-12T00:00:00,acoustic_and_visual,34.3,16,19,18,18.3,9,TEAM-11-5,high,42.3
BAT-0000924,KNT-NNM,2024-06-05T18:00:00,2024-06-12T00:00:00,acoustic_transect,11.7,7,4,7,10.0,11,TEAM-11-5,acceptable,64.9
BAT-0000925,KNT-NNM,2024-07-05T18:00:00,2024-07-12T00:00:00,acoustic_transect,28.7,13,16,7,13.8,10,TEAM-11-5,high,45.5
BAT-0000926,KNT-NNM,2024-08-05T18:00:00,2024-08-12T00:00:00,acoustic_and_visual,17.9,8,13,6,10.8,11,TEAM-11-5,high,56.7
BAT-0000927,KNT-NNM,2024-09-05T18:00:00,2024-09-12T00:00:00,fixed_acoustic_station,28.2,9,13,4,12.9,6,TEAM-11-5,high,50.1
BAT-0000928,KNT-NNM,2024-10-05T18:00:00,2024-10-12T00:00:00,acoustic_and_visual,23.1,7,19,2,7.3,10,TEAM-11-5,high,43.9
BAT-0000929,KNT-NNM,2024-11-05T18:00:00,2024-11-12T00:00:00,acoustic_transect,32.5,16,19,7,19.8,11,TEAM-11-5,high,25.5
BAT-0000930,KNT-NNM,2024-12-05T18:00:00,2024-12-12T00:00:00,acoustic_transect,36.3,11,13,9,9.4,4,TEAM-11-5,acceptable,21.7
BAT-0000931,KNT-NNM,2025-01-05T18:00:00,2025-01-12T00:00:00,acoustic_and_visual,36.1,22,30,8,28.2,8,TEAM-11-5,high,8.8
BAT-0000932,KNT-NNM,2025-02-05T18:00:00,2025-02-12T00:00:00,acoustic_and_visual,31.0,12,24,12,13.5,11,TEAM-11-5,high,23.9
BAT-0000933,KNT-NNM,2025-03-05T18:00:00,2025-03-12T00:00:00,acoustic_transect,35.5,11,34,14,11.0,11,TEAM-11-5,high,29.7
BAT-0000934,KNT-NNM,2025-04-05T18:00:00,2025-04-12T00:00:00,acoustic_transect,34.5,25,35,15,28.8,14,TEAM-11-5,high,30.3
BAT-0000935,KNT-NNM,2025-05-05T18:00:00,2025-05-12T00:00:00,acoustic_and_visual,24.9,4,23,9,6.2,7,TEAM-11-5,acceptable,46.4
BAT-0000936,KNT-NNM,2025-06-05T18:00:00,2025-06-12T00:00:00,acoustic_and_visual,29.4,8,18,5,8.5,9,TEAM-11-5,high,44.2
BAT-0000937,KNT-JAK,2019-01-05T18:00:00,2019-01-12T00:00:00,fixed_acoustic_station,39.0,23,35,13,20.0,9,TEAM-11-1,high,20.5
BAT-0000938,KNT-JAK,2019-02-05T18:00:00,2019-02-12T00:00:00,acoustic_and_visual,33.1,27,44,21,34.6,14,TEAM-11-1,high,13.6
BAT-0000939,KNT-JAK,2019-03-05T18:00:00,2019-03-12T00:00:00,acoustic_transect,36.5,34,35,22,41.2,12,TEAM-11-1,acceptable,39.5
BAT-0000940,KNT-JAK,2019-04-05T18:00:00,2019-04-12T00:00:00,fixed_acoustic_station,32.0,19,37,23,24.4,8,TEAM-11-1,high,32.2
BAT-0000941,KNT-JAK,2019-05-05T18:00:00,2019-05-12T00:00:00,acoustic_transect,29.9,20,49,11,23.6,8,TEAM-11-1,high,39.3
BAT-0000942,KNT-JAK,2019-06-05T18:00:00,2019-06-12T00:00:00,acoustic_and_visual,18.9,13,15,12,15.9,11,TEAM-11-1,acceptable,72.4
BAT-0000943,KNT-JAK,2019-07-05T18:00:00,2019-07-12T00:00:00,acoustic_and_visual,29.0,16,22,12,19.5,16,TEAM-11-1,acceptable,46.2
BAT-0000944,KNT-JAK,2019-08-05T18:00:00,2019-08-12T00:00:00,fixed_acoustic_station,29.2,18,17,9,20.5,12,TEAM-11-1,high,43.1
BAT-0000945,KNT-JAK,2019-09-05T18:00:00,2019-09-12T00:00:00,acoustic_and_visual,31.8,9,21,5,10.8,11,TEAM-11-1,high,42.2
BAT-0000946,KNT-JAK,2019-10-05T18:00:00,2019-10-12T00:00:00,acoustic_and_visual,20.7,5,16,5,5.5,10,TEAM-11-1,high,56.1
BAT-0000947,KNT-JAK,2019-11-05T18:00:00,2019-11-12T00:00:00,acoustic_transect,39.3,22,30,12,29.1,7,TEAM-11-1,high,10.8
BAT-0000948,KNT-JAK,2019-12-05T18:00:00,2019-12-12T00:00:00,acoustic_and_visual,31.0,19,22,16,17.9,11,TEAM-11-1,acceptable,17.0
BAT-0000949,KNT-JAK,2020-01-05T18:00:00,2020-01-12T00:00:00,acoustic_transect,41.5,28,16,12,28.6,12,TEAM-11-1,high,12.6
BAT-0000950,KNT-JAK,2020-02-05T18:00:00,2020-02-12T00:00:00,acoustic_and_visual,42.3,30,49,15,39.1,11,TEAM-11-1,acceptable,4.8
BAT-0000951,KNT-JAK,2020-03-05T18:00:00,2020-03-12T00:00:00,acoustic_and_visual,31.9,25,42,18,34.2,13,TEAM-11-1,acceptable,19.5
BAT-0000952,KNT-JAK,2020-04-05T18:00:00,2020-04-12T00:00:00,fixed_acoustic_station,25.7,21,25,13,25.9,12,TEAM-11-1,acceptable,35.1
BAT-0000953,KNT-JAK,2020-05-05T18:00:00,2020-05-12T00:00:00,acoustic_transect,37.9,35,52,29,39.2,13,TEAM-11-1,acceptable,30.4
BAT-0000954,KNT-JAK,2020-06-05T18:00:00,2020-06-12T00:00:00,acoustic_transect,27.1,23,20,17,33.1,9,TEAM-11-1,acceptable,56.8
BAT-0000955,KNT-JAK,2020-07-05T18:00:00,2020-07-12T00:00:00,acoustic_transect,28.8,22,14,13,22.3,13,TEAM-11-1,acceptable,54.3
BAT-0000956,KNT-JAK,2020-08-05T18:00:00,2020-08-12T00:00:00,acoustic_and_visual,28.6,14,28,7,16.6,8,TEAM-11-1,acceptable,42.7
BAT-0000957,KNT-JAK,2020-09-05T18:00:00,2020-09-12T00:00:00,fixed_acoustic_station,33.7,13,31,14,15.0,6,TEAM-11-1,high,39.0
BAT-0000958,KNT-JAK,2020-10-05T18:00:00,2020-10-12T00:00:00,acoustic_transect,31.7,19,21,11,15.8,6,TEAM-11-1,high,34.0
BAT-0000959,KNT-JAK,2020-11-05T18:00:00,2020-11-12T00:00:00,fixed_acoustic_station,33.0,8,29,4,9.8,4,TEAM-11-1,high,24.0
BAT-0000960,KNT-JAK,2020-12-05T18:00:00,2020-12-12T00:00:00,acoustic_transect,26.4,12,16,9,10.9,9,TEAM-11-1,high,29.1
BAT-0000961,KNT-JAK,2021-01-05T18:00:00,2021-01-12T00:00:00,acoustic_and_visual,33.1,19,26,19,23.8,10,TEAM-11-1,high,11.0
BAT-0000962,KNT-JAK,2021-02-05T18:00:00,2021-02-12T00:00:00,acoustic_transect,33.3,15,20,14,15.8,11,TEAM-11-1,acceptable,22.7
BAT-0000963,KNT-JAK,2021-03-05T18:00:00,2021-03-12T00:00:00,fixed_acoustic_station,31.1,17,35,19,16.9,10,TEAM-11-1,high,32.9
BAT-0000964,KNT-JAK,2021-04-05T18:00:00,2021-04-12T00:00:00,fixed_acoustic_station,37.4,31,35,16,31.8,11,TEAM-11-1,high,16.4
BAT-0000965,KNT-JAK,2021-05-05T18:00:00,2021-05-12T00:00:00,fixed_acoustic_station,32.6,20,34,16,24.5,7,TEAM-11-1,high,53.4
BAT-0000966,KNT-JAK,2021-06-05T18:00:00,2021-06-12T00:00:00,acoustic_transect,25.8,22,33,13,27.3,17,TEAM-11-1,high,55.6
BAT-0000967,KNT-JAK,2021-07-05T18:00:00,2021-07-12T00:00:00,acoustic_and_visual,27.9,12,29,14,17.0,12,TEAM-11-1,high,34.7
BAT-0000968,KNT-JAK,2021-08-05T18:00:00,2021-08-12T00:00:00,fixed_acoustic_station,29.0,9,26,11,8.2,13,TEAM-11-1,acceptable,47.6
BAT-0000969,KNT-JAK,2021-09-05T18:00:00,2021-09-12T00:00:00,fixed_acoustic_station,34.4,11,12,13,16.0,16,TEAM-11-1,high,31.2
BAT-0000970,KNT-JAK,2021-10-05T18:00:00,2021-10-12T00:00:00,fixed_acoustic_station,32.3,6,15,10,7.1,9,TEAM-11-1,acceptable,42.2
BAT-0000971,KNT-JAK,2021-11-05T18:00:00,2021-11-12T00:00:00,acoustic_and_visual,28.2,18,24,14,19.4,13,TEAM-11-1,acceptable,27.5
BAT-0000972,KNT-JAK,2021-12-05T18:00:00,2021-12-12T00:00:00,acoustic_and_visual,35.6,13,28,14,12.9,11,TEAM-11-1,high,18.3
BAT-0000973,KNT-JAK,2022-01-05T18:00:00,2022-01-12T00:00:00,acoustic_transect,34.0,21,37,16,24.5,15,TEAM-11-1,high,31.8
BAT-0000974,KNT-JAK,2022-02-05T18:00:00,2022-02-12T00:00:00,fixed_acoustic_station,38.0,32,58,22,35.4,10,TEAM-11-1,high,9.1
BAT-0000975,KNT-JAK,2022-03-05T18:00:00,2022-03-12T00:00:00,acoustic_and_visual,30.4,29,41,19,38.2,9,TEAM-11-1,high,40.4
BAT-0000976,KNT-JAK,2022-04-05T18:00:00,2022-04-12T00:00:00,fixed_acoustic_station,29.4,18,35,14,19.3,10,TEAM-11-1,acceptable,29.3
BAT-0000977,KNT-JAK,2022-05-05T18:00:00,2022-05-12T00:00:00,acoustic_and_visual,36.1,26,35,34,22.4,14,TEAM-11-1,high,37.3
BAT-0000978,KNT-JAK,2022-06-05T18:00:00,2022-06-12T00:00:00,acoustic_transect,20.3,20,22,12,25.6,5,TEAM-11-1,acceptable,54.8
BAT-0000979,KNT-JAK,2022-07-05T18:00:00,2022-07-12T00:00:00,acoustic_and_visual,31.5,18,29,12,19.2,14,TEAM-11-1,high,38.6
BAT-0000980,KNT-JAK,2022-08-05T18:00:00,2022-08-12T00:00:00,fixed_acoustic_station,29.4,15,22,12,16.9,12,TEAM-11-1,acceptable,55.9
BAT-0000981,KNT-JAK,2022-09-05T18:00:00,2022-09-12T00:00:00,acoustic_and_visual,32.7,17,16,10,16.9,9,TEAM-11-1,acceptable,39.5
BAT-0000982,KNT-JAK,2022-10-05T18:00:00,2022-10-12T00:00:00,acoustic_transect,28.8,18,22,8,21.9,9,TEAM-11-1,high,39.0
BAT-0000983,KNT-JAK,2022-11-05T18:00:00,2022-11-12T00:00:00,acoustic_and_visual,31.4,15,32,8,14.3,11,TEAM-11-1,acceptable,34.4
BAT-0000984,KNT-JAK,2022-12-05T18:00:00,2022-12-12T00:00:00,acoustic_and_visual,35.4,13,20,10,15.0,7,TEAM-11-1,high,20.1
BAT-0000985,KNT-JAK,2023-01-05T18:00:00,2023-01-12T00:00:00,fixed_acoustic_station,30.1,13,39,11,16.0,12,TEAM-11-1,high,31.1
BAT-0000986,KNT-JAK,2023-02-05T18:00:00,2023-02-12T00:00:00,acoustic_and_visual,24.6,9,30,10,9.7,12,TEAM-11-1,high,38.9
BAT-0000987,KNT-JAK,2023-03-05T18:00:00,2023-03-12T00:00:00,fixed_acoustic_station,31.5,27,34,14,28.5,4,TEAM-11-1,high,25.6
BAT-0000988,KNT-JAK,2023-04-05T18:00:00,2023-04-12T00:00:00,acoustic_and_visual,33.2,15,28,23,20.3,11,TEAM-11-1,high,30.0
BAT-0000989,KNT-JAK,2023-05-05T18:00:00,2023-05-12T00:00:00,acoustic_transect,32.6,25,44,21,19.9,8,TEAM-11-1,acceptable,52.7
BAT-0000990,KNT-JAK,2023-06-05T18:00:00,2023-06-12T00:00:00,fixed_acoustic_station,21.7,14,24,7,15.8,13,TEAM-11-1,acceptable,69.3
BAT-0000991,KNT-JAK,2023-07-05T18:00:00,2023-07-12T00:00:00,acoustic_and_visual,31.9,16,32,8,18.8,16,TEAM-11-1,high,33.3
BAT-0000992,KNT-JAK,2023-08-05T18:00:00,2023-08-12T00:00:00,fixed_acoustic_station,32.7,22,25,20,23.2,10,TEAM-11-1,high,44.5
BAT-0000993,KNT-JAK,2023-09-05T18:00:00,2023-09-12T00:00:00,acoustic_and_visual,27.2,10,13,2,14.2,10,TEAM-11-1,high,41.1
BAT-0000994,KNT-JAK,2023-10-05T18:00:00,2023-10-12T00:00:00,acoustic_transect,32.5,14,20,12,18.1,15,TEAM-11-1,acceptable,24.5
BAT-0000995,KNT-JAK,2023-11-05T18:00:00,2023-11-12T00:00:00,acoustic_and_visual,41.1,23,30,12,26.5,10,TEAM-11-1,high,21.2
BAT-0000996,KNT-JAK,2023-12-05T18:00:00,2023-12-12T00:00:00,acoustic_and_visual,26.4,11,21,10,15.9,7,TEAM-11-1,high,35.2
BAT-0000997,KNT-JAK,2024-01-05T18:00:00,2024-01-12T00:00:00,acoustic_and_visual,36.7,16,28,9,20.1,10,TEAM-11-1,high,18.2
BAT-0000998,KNT-JAK,2024-02-05T18:00:00,2024-02-12T00:00:00,acoustic_transect,33.8,21,45,7,23.9,8,TEAM-11-1,high,13.1
BAT-0000999,KNT-JAK,2024-03-05T18:00:00,2024-03-12T00:00:00,fixed_acoustic_station,43.7,31,50,23,31.7,10,TEAM-11-1,acceptable,15.5
BAT-0001000,KNT-JAK,2024-04-05T18:00:00,2024-04-12T00:00:00,fixed_acoustic_station,36.9,30,48,20,35.1,12,TEAM-11-1,high,20.7
BAT-0001001,KNT-JAK,2024-05-05T18:00:00,2024-05-12T00:00:00,fixed_acoustic_station,29.6,26,35,17,30.4,10,TEAM-11-1,high,48.2
BAT-0001002,KNT-JAK,2024-06-05T18:00:00,2024-06-12T00:00:00,fixed_acoustic_station,31.8,25,38,18,29.8,11,TEAM-11-1,high,42.1
BAT-0001003,KNT-JAK,2024-07-05T18:00:00,2024-07-12T00:00:00,fixed_acoustic_station,27.6,19,25,16,20.5,9,TEAM-11-1,high,68.3
