site_code,reporting_month,mean_temperature_c,rainfall_mm,mean_humidity_pct,vegetation_cover_pct,habitat_disturbance_index,pesticide_index,land_use_category,weather_exception_code,data_completeness_pct
AVL-TRP,2021-01-01,26.79,174.8,73.2,29.4,67.0,19.9,mixed_agriculture,NONE,93.9
AVL-TRP,2021-02-01,27.38,84.4,68.2,36.1,69.9,17.3,mixed_agriculture,NONE,98.5
AVL-TRP,2021-03-01,27.28,59.7,72.0,32.0,53.6,14.9,mixed_agriculture,NONE,90.3
AVL-TRP,2021-04-01,27.6,118.9,69.8,29.7,68.8,18.9,mixed_agriculture,NONE,99.1
AVL-TRP,2021-05-01,27.82,171.8,66.9,32.3,61.8,18.0,mixed_agriculture,NONE,94.9
AVL-TRP,2021-06-01,26.4,196.8,77.4,43.1,55.8,15.7,mixed_agriculture,NONE,94.5
AVL-TRP,2021-07-01,26.47,255.3,80.6,39.9,66.0,22.2,mixed_agriculture,NONE,98.7
AVL-TRP,2021-08-01,25.53,301.7,82.6,41.7,66.8,19.2,mixed_agriculture,NONE,95.2
AVL-TRP,2021-09-01,24.43,338.9,92.3,38.4,67.0,33.5,mixed_agriculture,NONE,95.4
AVL-TRP,2021-10-01,24.3,307.6,82.7,40.5,67.2,21.5,mixed_agriculture,NONE,92.7
AVL-TRP,2021-11-01,24.73,203.2,83.3,40.2,61.1,19.7,mixed_agriculture,NONE,93.8
AVL-TRP,2021-12-01,25.42,196.7,73.1,37.1,64.4,18.5,mixed_agriculture,NONE,99.7
AVL-TRP,2022-01-01,26.19,122.7,71.7,34.9,60.8,16.1,mixed_agriculture,NONE,97.3
AVL-TRP,2022-02-01,27.23,91.4,70.5,28.1,55.5,19.8,mixed_agriculture,NONE,100.0
AVL-TRP,2022-03-01,28.83,85.6,66.1,33.6,62.9,22.9,mixed_agriculture,NONE,94.6
AVL-TRP,2022-04-01,28.65,83.5,70.3,40.4,61.5,30.5,mixed_agriculture,NONE,98.1
AVL-TRP,2022-05-01,28.61,112.7,69.9,39.3,65.2,14.8,mixed_agriculture,NONE,93.9
AVL-TRP,2022-06-01,25.94,189.3,80.3,36.0,56.7,17.1,mixed_agriculture,NONE,100.0
AVL-TRP,2022-07-01,25.82,311.4,77.7,38.5,56.6,20.5,mixed_agriculture,NONE,100.0
AVL-TRP,2022-08-01,26.29,327.4,87.7,43.5,64.7,24.9,mixed_agriculture,NONE,92.9
AVL-TRP,2022-09-01,24.57,269.1,80.7,45.1,69.7,27.1,mixed_agriculture,NONE,100.0
AVL-TRP,2022-10-01,24.67,290.7,87.4,35.4,74.0,12.8,mixed_agriculture,NONE,98.2
AVL-TRP,2022-11-01,24.44,279.6,81.9,43.6,64.5,23.0,mixed_agriculture,NONE,97.1
AVL-TRP,2022-12-01,26.07,183.8,76.4,41.1,61.1,25.5,mixed_agriculture,NONE,95.5
AVL-TRP,2023-01-01,27.05,107.6,68.8,28.1,58.5,23.9,mixed_agriculture,NONE,97.4
AVL-TRP,2023-02-01,25.93,120.3,71.0,31.4,76.0,9.6,mixed_agriculture,NONE,100.0
AVL-TRP,2023-03-01,27.13,97.0,71.8,31.3,58.4,10.7,mixed_agriculture,NONE,96.8
AVL-TRP,2023-04-01,28.27,60.9,66.5,25.7,65.1,29.0,mixed_agriculture,NONE,93.2
AVL-TRP,2023-05-01,28.65,118.7,69.3,30.6,53.8,10.6,mixed_agriculture,NONE,97.2
AVL-TRP,2023-06-01,26.32,175.6,77.1,34.7,48.2,17.5,mixed_agriculture,NONE,92.5
AVL-TRP,2023-07-01,27.13,316.2,86.1,40.3,62.0,23.6,mixed_agriculture,NONE,97.3
AVL-TRP,2023-08-01,26.17,309.0,90.0,40.6,43.8,11.6,mixed_agriculture,NONE,100.0
AVL-TRP,2023-09-01,25.61,317.0,85.7,47.0,69.0,31.2,mixed_agriculture,NONE,92.8
AVL-TRP,2023-10-01,25.35,261.9,85.8,46.6,65.8,20.8,mixed_agriculture,NONE,95.5
AVL-TRP,2023-11-01,24.56,239.0,81.4,41.5,72.8,21.6,mixed_agriculture,NONE,99.2
AVL-TRP,2023-12-01,24.84,247.6,78.1,38.6,73.7,13.1,mixed_agriculture,NONE,94.6
AVL-TRP,2024-01-01,25.66,207.3,69.2,32.4,59.4,37.5,mixed_agriculture,NONE,92.3
AVL-TRP,2024-02-01,28.15,85.2,67.6,24.6,64.0,24.5,mixed_agriculture,NONE,96.8
AVL-TRP,2024-03-01,26.61,77.3,71.5,16.9,67.9,26.8,mixed_agriculture,NONE,100.0
AVL-TRP,2024-04-01,27.53,133.8,67.0,39.1,70.8,17.3,mixed_agriculture,NONE,97.7
AVL-TRP,2024-05-01,27.65,131.2,76.9,29.6,64.9,36.4,mixed_agriculture,NONE,91.4
AVL-TRP,2024-06-01,26.63,251.7,74.0,38.3,62.7,20.0,mixed_agriculture,NONE,94.3
AVL-TRP,2024-07-01,26.32,250.9,84.4,43.5,56.0,16.6,mixed_agriculture,NONE,94.2
AVL-TRP,2024-08-01,26.35,307.6,84.5,44.3,73.7,14.3,mixed_agriculture,NONE,100.0
AVL-TRP,2024-09-01,25.33,319.5,89.3,43.8,72.3,15.9,mixed_agriculture,NONE,97.2
AVL-TRP,2024-10-01,23.99,286.3,85.8,35.8,65.2,18.4,mixed_agriculture,NONE,97.4
AVL-TRP,2024-11-01,24.7,269.0,85.6,37.7,65.6,16.0,mixed_agriculture,NONE,96.4
AVL-TRP,2024-12-01,25.66,196.1,80.5,37.9,64.6,22.0,mixed_agriculture,NONE,93.6
AVL-TRP,2025-01-01,26.23,115.5,77.8,31.0,70.4,17.3,mixed_agriculture,NONE,93.9
AVL-TRP,2025-02-01,27.83,76.9,69.3,24.9,64.6,17.8,mixed_agriculture,NONE,100.0
AVL-TRP,2025-03-01,28.03,84.2,68.5,26.9,65.8,29.9,mixed_agriculture,NONE,96.5
AVL-TRP,2025-04-01,28.09,53.8,68.4,27.0,66.7,9.7,mixed_agriculture,NONE,92.1
AVL-TRP,2025-05-01,29.18,155.8,68.6,27.2,50.1,20.7,mixed_agriculture,NONE,94.6
AVL-TRP,2025-06-01,26.98,209.9,85.3,36.3,74.7,13.8,mixed_agriculture,NONE,94.9
AVL-VEL,2019-01-01,26.28,69.6,75.6,63.4,26.3,28.0,durian_orchard,NONE,94.8
AVL-VEL,2019-02-01,27.42,28.4,72.5,59.5,24.7,25.4,durian_orchard,DRY_SPELL,97.2
AVL-VEL,2019-03-01,28.75,79.8,62.7,58.1,33.5,35.5,durian_orchard,NONE,96.9
AVL-VEL,2019-04-01,28.11,108.2,66.0,61.4,18.8,26.7,durian_orchard,NONE,100.0
AVL-VEL,2019-05-01,28.85,89.0,68.3,64.3,29.1,35.5,durian_orchard,NONE,96.4
AVL-VEL,2019-06-01,28.16,126.0,72.6,66.3,24.7,41.3,durian_orchard,NONE,99.7
AVL-VEL,2019-07-01,27.32,160.6,77.4,67.6,26.8,18.7,durian_orchard,NONE,96.9
AVL-VEL,2019-08-01,25.96,199.4,81.7,70.7,29.4,25.8,durian_orchard,NONE,94.2
AVL-VEL,2019-09-01,25.0,267.2,82.3,70.3,24.9,22.2,durian_orchard,NONE,95.3
AVL-VEL,2019-10-01,25.24,178.4,85.6,76.7,24.7,31.2,durian_orchard,NONE,91.0
AVL-VEL,2019-11-01,25.3,173.2,77.5,68.2,15.0,30.0,durian_orchard,NONE,96.6
AVL-VEL,2019-12-01,25.91,171.4,76.6,65.6,15.2,22.3,durian_orchard,NONE,99.7
AVL-VEL,2020-01-01,26.79,49.7,68.6,52.9,31.9,29.3,durian_orchard,NONE,96.0
AVL-VEL,2020-02-01,28.22,105.6,70.6,60.0,30.0,28.6,durian_orchard,NONE,92.9
AVL-VEL,2020-03-01,27.67,49.0,60.9,55.2,21.9,25.3,durian_orchard,NONE,92.2
AVL-VEL,2020-04-01,29.52,92.3,71.1,56.1,18.4,34.6,durian_orchard,NONE,95.3
AVL-VEL,2020-05-01,28.74,96.7,72.4,61.3,23.7,19.2,durian_orchard,NONE,95.7
AVL-VEL,2020-06-01,27.86,131.3,78.5,58.9,22.1,21.9,durian_orchard,NONE,97.9
AVL-VEL,2020-07-01,27.2,181.4,80.3,69.4,23.4,23.1,durian_orchard,NONE,96.3
AVL-VEL,2020-08-01,26.22,213.4,83.5,75.5,11.4,21.0,durian_orchard,NONE,96.8
AVL-VEL,2020-09-01,25.42,251.3,82.8,72.2,21.2,24.1,durian_orchard,NONE,100.0
AVL-VEL,2020-10-01,25.46,229.1,86.7,67.1,24.1,26.7,durian_orchard,NONE,96.9
AVL-VEL,2020-11-01,25.36,196.2,76.5,69.4,28.5,27.8,durian_orchard,NONE,95.4
AVL-VEL,2020-12-01,26.11,185.9,68.6,63.6,30.4,26.3,durian_orchard,NONE,100.0
AVL-VEL,2021-01-01,26.8,112.3,69.2,62.9,22.3,29.3,durian_orchard,NONE,98.6
AVL-VEL,2021-02-01,27.8,64.6,66.8,54.2,34.6,20.3,durian_orchard,NONE,90.2
AVL-VEL,2021-03-01,28.94,99.4,71.3,58.0,16.9,16.7,durian_orchard,NONE,98.8
AVL-VEL,2021-04-01,28.81,87.2,71.8,54.1,27.7,19.6,durian_orchard,NONE,93.6
AVL-VEL,2021-05-01,28.83,153.1,68.4,56.6,19.0,25.2,durian_orchard,NONE,97.7
AVL-VEL,2021-06-01,27.75,141.8,73.8,63.2,28.5,33.3,durian_orchard,NONE,93.9
AVL-VEL,2021-07-01,27.8,223.8,79.4,69.3,15.9,26.3,durian_orchard,NONE,94.0
AVL-VEL,2021-08-01,27.51,213.2,85.7,69.4,26.2,24.8,durian_orchard,NONE,94.9
AVL-VEL,2021-09-01,25.92,247.6,84.1,73.4,34.4,40.9,durian_orchard,NONE,95.8
AVL-VEL,2021-10-01,25.68,175.5,83.3,72.5,24.8,34.9,durian_orchard,NONE,99.7
AVL-VEL,2021-11-01,25.72,194.5,77.2,62.2,16.0,22.4,durian_orchard,NONE,94.8
AVL-VEL,2021-12-01,25.92,190.7,78.5,64.7,36.7,26.8,durian_orchard,NONE,96.9
AVL-VEL,2022-01-01,27.01,122.5,64.6,58.0,23.7,36.2,durian_orchard,NONE,92.0
AVL-VEL,2022-02-01,29.14,68.1,68.3,57.3,23.2,29.8,durian_orchard,NONE,98.4
AVL-VEL,2022-03-01,28.88,64.4,70.1,57.3,33.5,26.9,durian_orchard,NONE,92.7
AVL-VEL,2022-04-01,28.69,51.3,67.8,63.1,20.6,34.7,durian_orchard,NONE,94.9
AVL-VEL,2022-05-01,27.97,83.9,71.0,63.4,27.0,20.8,durian_orchard,NONE,97.2
AVL-VEL,2022-06-01,28.19,114.6,75.7,74.3,27.9,28.3,durian_orchard,NONE,97.2
AVL-VEL,2022-07-01,27.47,188.1,79.5,60.8,30.3,27.9,durian_orchard,NONE,94.7
AVL-VEL,2022-08-01,26.79,213.6,78.0,63.0,33.4,21.5,durian_orchard,NONE,99.5
AVL-VEL,2022-09-01,25.65,261.5,85.6,72.3,20.5,27.8,durian_orchard,NONE,94.1
AVL-VEL,2022-10-01,26.81,226.3,86.8,68.7,18.4,30.5,durian_orchard,NONE,93.5
AVL-VEL,2022-11-01,25.38,157.3,86.0,68.3,33.8,19.3,durian_orchard,NONE,99.9
AVL-VEL,2022-12-01,25.44,163.3,81.0,66.8,25.7,28.2,durian_orchard,NONE,91.3
AVL-VEL,2023-01-01,26.7,105.1,69.2,60.9,32.3,25.9,durian_orchard,NONE,98.0
AVL-VEL,2023-02-01,27.75,25.6,69.4,58.3,32.8,11.6,durian_orchard,DRY_SPELL,99.4
AVL-VEL,2023-03-01,28.71,61.7,64.7,62.9,21.1,35.5,durian_orchard,NONE,89.0
AVL-VEL,2023-04-01,28.88,91.6,70.6,60.2,18.0,6.5,durian_orchard,NONE,96.9
AVL-VEL,2023-05-01,28.46,134.7,72.2,62.9,34.4,20.7,durian_orchard,NONE,96.2
AVL-VEL,2023-06-01,27.92,137.1,78.1,63.5,23.2,33.1,durian_orchard,NONE,98.1
AVL-VEL,2023-07-01,26.1,215.1,74.3,74.4,33.5,17.1,durian_orchard,NONE,98.8
AVL-VEL,2023-08-01,25.71,194.8,82.8,74.7,22.5,8.3,durian_orchard,NONE,92.2
AVL-VEL,2023-09-01,25.98,226.3,81.9,72.8,33.9,22.6,durian_orchard,NONE,98.1
AVL-VEL,2023-10-01,24.43,211.8,77.0,66.5,23.0,22.7,durian_orchard,NONE,92.2
AVL-VEL,2023-11-01,25.55,177.7,82.3,68.2,33.7,42.8,durian_orchard,NONE,99.1
AVL-VEL,2023-12-01,26.49,162.7,78.4,61.5,30.2,29.8,durian_orchard,NONE,94.6
AVL-VEL,2024-01-01,27.75,135.2,73.1,56.4,32.8,36.5,durian_orchard,NONE,100.0
AVL-VEL,2024-02-01,27.57,77.6,66.4,55.7,33.3,27.7,durian_orchard,NONE,97.3
AVL-VEL,2024-03-01,28.35,40.5,69.7,56.3,22.5,26.8,durian_orchard,NONE,94.2
AVL-VEL,2024-04-01,29.35,54.9,68.1,57.3,23.3,13.8,durian_orchard,NONE,100.0
AVL-VEL,2024-05-01,28.68,103.2,67.5,67.4,26.7,31.9,durian_orchard,NONE,97.9
AVL-VEL,2024-06-01,27.65,164.9,79.1,59.5,30.7,28.8,durian_orchard,NONE,100.0
AVL-VEL,2024-07-01,27.51,189.4,79.4,66.7,18.4,27.0,durian_orchard,NONE,92.9
AVL-VEL,2024-08-01,26.98,217.7,83.3,72.6,25.4,16.6,durian_orchard,NONE,100.0
AVL-VEL,2024-09-01,25.29,264.2,88.0,68.9,19.9,22.3,durian_orchard,NONE,97.7
AVL-VEL,2024-10-01,25.27,235.2,83.7,77.1,16.8,47.1,durian_orchard,NONE,93.9
AVL-VEL,2024-11-01,25.7,171.3,81.6,71.1,21.0,29.9,durian_orchard,NONE,97.8
AVL-VEL,2024-12-01,26.63,121.6,74.6,73.8,26.7,25.6,durian_orchard,NONE,93.7
AVL-VEL,2025-01-01,26.89,101.4,72.4,73.4,20.8,28.6,durian_orchard,NONE,95.0
AVL-VEL,2025-02-01,27.86,60.5,72.4,57.9,25.8,19.3,durian_orchard,NONE,100.0
AVL-VEL,2025-03-01,28.69,62.8,65.7,63.6,24.4,30.5,durian_orchard,NONE,98.1
AVL-VEL,2025-04-01,29.57,54.5,60.8,55.6,25.5,46.6,durian_orchard,NONE,95.6
AVL-VEL,2025-05-01,29.35,83.7,73.1,64.5,23.3,27.9,durian_orchard,NONE,97.2
AVL-VEL,2025-06-01,28.81,174.5,73.9,64.5,21.2,33.1,durian_orchard,NONE,96.8
AVL-YAU,2019-01-01,26.59,132.7,66.5,65.6,8.5,33.5,durian_orchard,NONE,99.0
AVL-YAU,2019-02-01,27.13,115.0,70.0,65.4,14.2,46.8,durian_orchard,NONE,95.4
AVL-YAU,2019-03-01,26.95,40.1,56.7,56.6,4.9,42.8,durian_orchard,NONE,96.3
AVL-YAU,2019-04-01,27.93,100.0,64.4,65.0,16.9,37.4,durian_orchard,NONE,91.5
AVL-YAU,2019-05-01,26.55,91.3,73.9,61.0,11.6,60.6,durian_orchard,NONE,95.0
AVL-YAU,2019-06-01,27.29,153.4,72.3,69.5,20.3,43.2,durian_orchard,NONE,97.0
AVL-YAU,2019-07-01,26.53,236.4,81.3,77.1,10.2,49.5,durian_orchard,NONE,97.0
AVL-YAU,2019-08-01,24.94,276.5,83.1,65.0,23.4,40.4,durian_orchard,NONE,90.9
AVL-YAU,2019-09-01,24.0,314.3,82.6,71.5,0.0,58.9,durian_orchard,NONE,95.7
AVL-YAU,2019-10-01,24.66,299.6,80.2,70.1,7.3,45.0,durian_orchard,NONE,92.0
AVL-YAU,2019-11-01,24.86,238.0,82.8,72.3,18.8,38.3,durian_orchard,NONE,96.5
AVL-YAU,2019-12-01,25.59,203.6,79.3,74.3,5.1,45.9,durian_orchard,NONE,99.0
AVL-YAU,2020-01-01,26.63,125.4,67.4,68.3,5.8,41.0,durian_orchard,NONE,93.0
AVL-YAU,2020-02-01,26.28,114.3,66.6,62.5,11.9,41.9,durian_orchard,NONE,92.3
AVL-YAU,2020-03-01,27.53,106.0,65.3,53.7,25.1,40.1,durian_orchard,NONE,93.1
AVL-YAU,2020-04-01,28.02,68.1,71.1,59.4,21.5,47.3,durian_orchard,NONE,94.5
AVL-YAU,2020-05-01,28.74,111.7,69.9,66.4,5.7,47.0,durian_orchard,NONE,97.7
AVL-YAU,2020-06-01,27.73,204.3,74.1,63.6,7.6,45.9,durian_orchard,NONE,95.4
AVL-YAU,2020-07-01,25.77,268.0,82.9,71.5,13.2,40.5,durian_orchard,NONE,93.9
AVL-YAU,2020-08-01,25.67,311.0,82.7,68.5,19.7,50.9,durian_orchard,NONE,96.9
AVL-YAU,2020-09-01,23.29,271.8,85.0,71.6,10.0,51.6,durian_orchard,NONE,95.5
AVL-YAU,2020-10-01,24.61,279.7,80.1,70.3,18.7,48.1,durian_orchard,NONE,97.3
AVL-YAU,2020-11-01,24.37,209.2,79.5,69.5,12.0,48.1,durian_orchard,NONE,91.3
AVL-YAU,2020-12-01,26.18,203.4,76.0,65.4,4.5,41.8,durian_orchard,NONE,95.6
AVL-YAU,2021-01-01,26.26,147.3,69.2,63.4,33.5,44.1,durian_orchard,NONE,99.7
AVL-YAU,2021-02-01,27.31,105.2,69.0,60.9,21.9,47.9,durian_orchard,NONE,95.7
AVL-YAU,2021-03-01,27.85,83.3,64.7,56.4,6.6,29.9,durian_orchard,NONE,98.6
AVL-YAU,2021-04-01,28.02,50.7,70.4,65.0,7.4,28.8,durian_orchard,NONE,97.3
AVL-YAU,2021-05-01,27.69,111.3,71.5,70.4,5.6,40.0,durian_orchard,NONE,100.0
AVL-YAU,2021-06-01,27.77,169.3,75.9,60.2,15.4,48.6,durian_orchard,NONE,96.9
AVL-YAU,2021-07-01,25.51,230.4,77.9,69.4,2.6,47.2,durian_orchard,NONE,95.9
AVL-YAU,2021-08-01,26.59,285.0,82.6,76.7,6.9,49.3,durian_orchard,NONE,100.0
AVL-YAU,2021-09-01,25.28,272.5,82.6,74.5,9.0,43.8,durian_orchard,HEAVY_RAIN,93.1
AVL-YAU,2021-10-01,24.34,307.4,84.6,74.6,10.9,47.1,durian_orchard,NONE,96.2
AVL-YAU,2021-11-01,25.0,244.8,80.2,73.7,17.5,44.7,durian_orchard,NONE,97.6
AVL-YAU,2021-12-01,25.4,158.8,72.4,60.9,23.8,40.8,durian_orchard,NONE,94.4
AVL-YAU,2022-01-01,26.17,96.1,71.6,62.0,9.1,34.6,durian_orchard,NONE,95.9
AVL-YAU,2022-02-01,26.25,87.6,67.4,59.2,13.5,51.2,durian_orchard,NONE,94.4
AVL-YAU,2022-03-01,27.21,76.6,61.5,63.4,4.8,45.1,durian_orchard,NONE,92.8
AVL-YAU,2022-04-01,28.18,51.5,62.4,57.7,9.2,51.8,durian_orchard,NONE,97.2
AVL-YAU,2022-05-01,28.4,124.6,69.4,66.0,10.7,45.3,durian_orchard,NONE,92.1
AVL-YAU,2022-06-01,26.81,179.8,74.4,74.9,20.7,34.9,durian_orchard,NONE,91.6
AVL-YAU,2022-07-01,25.64,224.5,81.8,66.1,23.3,46.2,durian_orchard,NONE,100.0
AVL-YAU,2022-08-01,25.88,297.2,79.4,75.9,6.9,34.2,durian_orchard,NONE,95.3
AVL-YAU,2022-09-01,25.5,318.7,81.3,80.7,17.7,32.1,durian_orchard,NONE,91.4
AVL-YAU,2022-10-01,24.38,258.3,80.0,73.2,17.5,45.5,durian_orchard,NONE,94.9
AVL-YAU,2022-11-01,24.15,218.6,80.7,66.9,5.0,38.7,durian_orchard,NONE,94.7
AVL-YAU,2022-12-01,26.09,165.7,73.6,71.0,14.1,40.9,durian_orchard,NONE,94.2
AVL-YAU,2023-01-01,26.97,148.0,69.7,62.4,5.5,49.0,durian_orchard,NONE,100.0
AVL-YAU,2023-02-01,26.71,66.6,71.3,52.5,10.5,44.0,durian_orchard,NONE,94.7
AVL-YAU,2023-03-01,28.14,78.8,67.4,61.4,19.9,43.3,durian_orchard,NONE,94.7
AVL-YAU,2023-04-01,27.89,117.4,61.4,55.1,19.6,35.2,durian_orchard,NONE,95.5
AVL-YAU,2023-05-01,27.97,103.4,70.4,71.9,15.8,55.5,durian_orchard,NONE,91.2
AVL-YAU,2023-06-01,26.06,221.1,76.2,72.7,16.4,27.6,durian_orchard,NONE,93.3
AVL-YAU,2023-07-01,26.0,255.4,77.6,70.7,4.3,47.3,durian_orchard,NONE,94.3
AVL-YAU,2023-08-01,25.57,259.4,82.9,72.0,6.2,32.2,durian_orchard,NONE,94.7
AVL-YAU,2023-09-01,25.61,319.5,83.1,78.2,5.7,41.9,durian_orchard,HEAVY_RAIN,88.6
AVL-YAU,2023-10-01,24.85,312.8,82.9,72.8,4.0,29.2,durian_orchard,HEAVY_RAIN,100.0
AVL-YAU,2023-11-01,24.43,239.0,81.2,75.4,18.4,53.3,durian_orchard,NONE,100.0
AVL-YAU,2023-12-01,25.87,197.5,71.5,61.1,16.9,37.9,durian_orchard,NONE,92.8
AVL-YAU,2024-01-01,26.58,101.2,66.1,62.0,7.6,41.7,durian_orchard,NONE,96.6
AVL-YAU,2024-02-01,26.89,50.9,66.2,63.6,13.5,48.9,durian_orchard,NONE,91.3
AVL-YAU,2024-03-01,27.64,59.9,65.0,60.7,17.4,51.2,durian_orchard,NONE,98.7
AVL-YAU,2024-04-01,27.83,81.0,68.0,64.1,28.4,37.3,durian_orchard,NONE,96.4
AVL-YAU,2024-05-01,28.65,132.4,69.2,65.2,7.4,49.9,durian_orchard,NONE,100.0
AVL-YAU,2024-06-01,27.21,176.9,67.3,63.8,27.8,48.5,durian_orchard,NONE,96.3
AVL-YAU,2024-07-01,26.2,226.2,79.6,70.2,9.0,41.3,durian_orchard,NONE,94.4
AVL-YAU,2024-08-01,25.78,297.2,77.4,74.2,14.5,42.4,durian_orchard,NONE,96.0
AVL-YAU,2024-09-01,24.81,287.0,88.7,72.5,4.1,43.9,durian_orchard,NONE,94.5
AVL-YAU,2024-10-01,24.38,243.9,88.4,70.1,7.8,44.4,durian_orchard,NONE,99.4
AVL-YAU,2024-11-01,25.52,246.4,78.1,73.1,12.7,37.2,durian_orchard,NONE,91.2
AVL-YAU,2024-12-01,25.41,223.1,74.7,64.5,9.1,41.9,durian_orchard,NONE,96.3
AVL-YAU,2025-01-01,26.87,149.4,71.2,64.6,12.2,32.6,durian_orchard,NONE,94.0
AVL-YAU,2025-02-01,27.74,83.6,66.6,60.4,14.8,43.1,durian_orchard,NONE,90.5
AVL-YAU,2025-03-01,27.9,83.5,61.4,59.0,0.8,40.4,durian_orchard,NONE,97.8
AVL-YAU,2025-04-01,28.25,102.5,67.4,58.5,16.4,49.5,durian_orchard,NONE,96.7
AVL-YAU,2025-05-01,28.06,145.6,64.4,62.4,11.1,38.7,durian_orchard,NONE,99.2
AVL-YAU,2025-06-01,27.71,175.6,73.2,67.7,13.9,54.7,durian_orchard,NONE,96.8
KNT-BME,2019-01-01,24.66,65.1,66.0,68.9,34.6,34.9,karst_habitat,NONE,94.1
KNT-BME,2019-02-01,25.18,90.5,64.3,68.7,41.3,38.8,karst_habitat,NONE,97.8
KNT-BME,2019-03-01,25.97,127.0,68.9,79.1,29.1,47.0,karst_habitat,NONE,97.4
KNT-BME,2019-04-01,26.83,200.5,68.9,75.3,28.6,46.5,karst_habitat,NONE,97.9
KNT-BME,2019-05-01,25.21,265.3,86.7,84.2,27.8,30.2,karst_habitat,NONE,95.6
KNT-BME,2019-06-01,26.25,278.7,84.6,83.4,27.6,35.1,karst_habitat,NONE,97.3
KNT-BME,2019-07-01,26.31,327.1,85.2,93.2,32.2,37.6,karst_habitat,HEAVY_RAIN,90.7
KNT-BME,2019-08-01,24.01,289.2,87.2,86.1,39.3,52.2,karst_habitat,NONE,91.9
KNT-BME,2019-09-01,24.28,313.2,80.6,85.6,27.0,45.1,karst_habitat,HEAVY_RAIN,97.1
KNT-BME,2019-10-01,23.58,224.3,73.4,80.9,35.6,44.9,karst_habitat,NONE,95.2
KNT-BME,2019-11-01,22.55,143.7,76.3,75.2,38.7,46.2,karst_habitat,NONE,92.8
KNT-BME,2019-12-01,24.21,63.7,69.0,73.8,32.9,40.5,karst_habitat,NONE,100.0
KNT-BME,2020-01-01,24.57,80.4,71.7,64.4,14.7,46.8,karst_habitat,NONE,97.5
KNT-BME,2020-02-01,25.71,83.8,66.6,71.7,36.4,43.0,karst_habitat,NONE,96.4
KNT-BME,2020-03-01,26.3,120.4,67.4,74.8,26.4,45.4,karst_habitat,NONE,95.1
KNT-BME,2020-04-01,26.47,227.1,80.4,81.1,30.9,36.2,karst_habitat,NONE,94.8
KNT-BME,2020-05-01,25.68,267.1,81.4,92.4,28.6,46.5,karst_habitat,NONE,99.3
KNT-BME,2020-06-01,25.58,323.1,87.4,93.2,25.0,48.4,karst_habitat,NONE,92.3
KNT-BME,2020-07-01,24.79,268.9,83.1,88.5,38.2,36.4,karst_habitat,NONE,100.0
KNT-BME,2020-08-01,24.2,303.1,84.0,80.8,30.8,58.0,karst_habitat,NONE,89.3
KNT-BME,2020-09-01,24.15,235.6,79.8,84.0,36.9,38.0,karst_habitat,NONE,97.7
KNT-BME,2020-10-01,23.29,220.9,79.2,81.8,40.2,43.2,karst_habitat,NONE,95.1
KNT-BME,2020-11-01,23.82,84.8,71.8,74.0,33.4,41.1,karst_habitat,NONE,97.4
KNT-BME,2020-12-01,24.01,99.4,68.0,73.9,27.0,37.4,karst_habitat,NONE,94.8
KNT-BME,2021-01-01,24.39,108.8,68.2,69.6,31.0,39.0,karst_habitat,NONE,95.4
KNT-BME,2021-02-01,25.73,77.8,66.6,75.8,31.1,45.1,karst_habitat,NONE,94.8
KNT-BME,2021-03-01,25.74,184.8,74.6,78.3,33.8,54.1,karst_habitat,NONE,94.5
KNT-BME,2021-04-01,26.91,223.4,74.0,85.2,27.1,48.4,karst_habitat,NONE,96.9
KNT-BME,2021-05-01,26.92,347.7,78.3,84.2,19.1,45.4,karst_habitat,NONE,100.0
KNT-BME,2021-06-01,25.92,327.3,85.4,84.5,40.0,46.1,karst_habitat,NONE,96.1
KNT-BME,2021-07-01,25.62,314.4,81.7,82.0,28.6,34.6,karst_habitat,NONE,96.0
KNT-BME,2021-08-01,24.46,282.1,85.1,86.0,36.4,33.4,karst_habitat,NONE,96.4
KNT-BME,2021-09-01,23.87,294.1,76.9,77.5,33.6,43.6,karst_habitat,HEAVY_RAIN,97.7
KNT-BME,2021-10-01,22.99,253.4,77.2,82.8,30.3,47.5,karst_habitat,HEAVY_RAIN,100.0
KNT-BME,2021-11-01,23.36,121.5,80.7,80.9,25.8,43.9,karst_habitat,NONE,95.7
KNT-BME,2021-12-01,24.08,88.5,66.6,84.4,25.2,46.7,karst_habitat,NONE,99.0
KNT-BME,2022-01-01,25.33,47.4,64.6,71.6,24.4,40.5,karst_habitat,NONE,98.0
KNT-BME,2022-02-01,26.56,94.9,66.1,70.8,28.9,39.2,karst_habitat,NONE,96.4
KNT-BME,2022-03-01,27.42,111.9,66.3,70.6,36.9,30.8,karst_habitat,NONE,100.0
KNT-BME,2022-04-01,27.94,218.1,72.0,74.0,31.6,48.3,karst_habitat,NONE,93.5
KNT-BME,2022-05-01,25.94,247.4,78.0,85.9,30.9,56.4,karst_habitat,NONE,100.0
KNT-BME,2022-06-01,26.14,294.9,89.1,76.3,30.2,39.1,karst_habitat,NONE,93.7
KNT-BME,2022-07-01,24.69,332.1,80.4,81.7,34.0,31.2,karst_habitat,NONE,96.9
KNT-BME,2022-08-01,25.1,332.4,83.5,80.9,31.4,34.1,karst_habitat,NONE,92.3
KNT-BME,2022-09-01,24.27,224.6,81.9,72.8,31.8,43.1,karst_habitat,NONE,99.7
